This is the x Vs F(x).
-1;-1.1646
-0.9;-0.862251
-0.8;-0.617201
-0.7;-0.423451
-0.6;-0.275001
-0.5;-0.165851
-0.4;-0.0900007
-0.3;-0.0414507
-0.2;-0.0142007
-0.1;-0.0022507
-1.38778e-16;0.0003993
0.1;-0.0002507
0.2;0.0017993
0.3;0.0125493
0.4;0.0379993
0.5;0.0841493
0.6;0.156999
0.7;0.262549
0.8;0.406799
0.9;0.595749
1;0.835399
